user_id,timestamp,device_id,action
user1,2025-09-17 19:26:43.607547,USB1,insert
user4,2025-09-20 23:37:43.607553,USB2,remove
user2,2025-09-15 09:31:43.607559,USB3,remove
user1,2025-09-21 02:04:43.607566,USB2,insert
user4,2025-09-15 15:02:43.607572,USB3,remove
user2,2025-09-19 21:23:43.607579,USB3,remove
user3,2025-09-21 11:02:43.607585,USB3,insert
user1,2025-09-17 06:05:43.607591,USB3,remove
user2,2025-09-20 08:52:43.607597,USB1,remove
user2,2025-09-21 08:27:43.607603,USB2,remove
user3,2025-09-20 21:05:43.607609,USB3,insert
user3,2025-09-18 12:11:43.607619,USB2,remove
user2,2025-09-19 20:52:43.607625,USB2,insert
user4,2025-09-17 08:35:43.607631,USB3,remove
user4,2025-09-21 12:58:43.607637,USB3,remove
user3,2025-09-18 09:46:43.607646,USB3,remove
user2,2025-09-18 14:51:43.607651,USB1,insert
user4,2025-09-19 11:19:43.607658,USB2,insert
user2,2025-09-21 20:47:43.607664,USB1,insert
user2,2025-09-18 23:43:43.607671,USB3,remove
user3,2025-09-17 20:19:43.607678,USB2,remove
user2,2025-09-18 16:47:43.607689,USB1,remove
user2,2025-09-20 12:52:43.607696,USB1,remove
user2,2025-09-15 01:35:43.607703,USB3,insert
user1,2025-09-17 22:44:43.607711,USB3,insert
user2,2025-09-20 12:08:43.607717,USB3,insert
user4,2025-09-17 06:22:43.607723,USB3,remove
user2,2025-09-18 13:46:43.607729,USB2,remove
user2,2025-09-19 15:30:43.607736,USB3,remove
user1,2025-09-20 04:45:43.607742,USB2,remove
user4,2025-09-19 07:58:43.607748,USB2,remove
user1,2025-09-20 08:09:43.607754,USB3,insert
user3,2025-09-20 10:11:43.607760,USB1,remove
user2,2025-09-21 13:12:43.607767,USB3,remove
user3,2025-09-15 17:51:43.607774,USB1,remove
user3,2025-09-21 22:34:43.607780,USB2,insert
user1,2025-09-19 15:38:43.607787,USB2,insert
user1,2025-09-21 18:34:43.607794,USB1,insert
user2,2025-09-20 08:26:43.607801,USB2,insert
user4,2025-09-21 12:23:43.607808,USB3,remove
user2,2025-09-20 10:52:43.607814,USB3,insert
user4,2025-09-20 07:27:43.607820,USB1,remove
user1,2025-09-21 09:16:43.607826,USB3,remove
user4,2025-09-19 09:56:43.607833,USB1,insert
user1,2025-09-15 05:13:43.607840,USB3,remove
user1,2025-09-18 09:26:43.607846,USB2,insert
user2,2025-09-19 02:49:43.607853,USB2,remove
user3,2025-09-17 02:42:43.607866,USB2,remove
user3,2025-09-15 17:44:43.607873,USB2,insert
user4,2025-09-16 22:14:43.607879,USB1,insert
user3,2025-09-20 08:14:43.607884,USB2,remove
user2,2025-09-18 06:04:43.607890,USB2,remove
user1,2025-09-19 22:58:43.607902,USB1,remove
user4,2025-09-19 13:13:43.607908,USB1,insert
user3,2025-09-15 04:40:43.607914,USB2,remove
user4,2025-09-15 07:03:43.607920,USB2,insert
user2,2025-09-20 17:04:43.607930,USB3,remove
user4,2025-09-16 08:12:43.607937,USB1,remove
user4,2025-09-18 01:59:43.607943,USB3,remove
user2,2025-09-15 04:38:43.607949,USB3,insert
user1,2025-09-15 17:31:43.607955,USB2,insert
user3,2025-09-18 16:04:43.607963,USB3,insert
user1,2025-09-15 09:19:43.607969,USB3,remove
user3,2025-09-17 03:12:43.607976,USB3,insert
user4,2025-09-17 11:28:43.607982,USB3,insert
user4,2025-09-21 22:33:43.607988,USB1,insert
user4,2025-09-17 15:35:43.607995,USB2,remove
user1,2025-09-17 20:55:43.608003,USB1,insert
user2,2025-09-20 02:08:43.608010,USB3,remove
user4,2025-09-18 02:49:43.608017,USB1,remove
user3,2025-09-18 09:41:43.608024,USB1,remove
user3,2025-09-16 02:46:43.608030,USB2,insert
user3,2025-09-17 12:31:43.608038,USB1,remove
user2,2025-09-17 05:02:43.608044,USB1,remove
user1,2025-09-15 12:06:43.608050,USB2,insert
user4,2025-09-21 09:55:43.608058,USB3,remove
user4,2025-09-18 17:37:43.608064,USB1,remove
user2,2025-09-15 07:45:43.608070,USB3,insert
user4,2025-09-16 15:54:43.608077,USB3,remove
user2,2025-09-17 02:39:43.608083,USB1,remove
user3,2025-09-16 03:59:43.608090,USB1,remove
user1,2025-09-20 21:44:43.608096,USB3,insert
user3,2025-09-18 03:17:43.608105,USB2,insert
user2,2025-09-21 22:36:43.608111,USB1,remove
user1,2025-09-20 08:16:43.608123,USB3,remove
user1,2025-09-19 22:56:43.608130,USB2,insert
user2,2025-09-20 22:33:43.608136,USB2,remove
user3,2025-09-15 20:46:43.608144,USB2,remove
user2,2025-09-19 09:16:43.608150,USB2,insert
user2,2025-09-19 09:28:43.608156,USB1,insert
user4,2025-09-16 19:11:43.608163,USB1,insert
user2,2025-09-20 23:49:43.608169,USB2,remove
user1,2025-09-21 07:47:43.608176,USB1,remove
user4,2025-09-18 05:35:43.608182,USB1,insert
user1,2025-09-20 10:10:43.608189,USB3,insert
user4,2025-09-18 04:20:43.608196,USB2,insert
user4,2025-09-15 13:32:43.608202,USB1,remove
user3,2025-09-17 17:04:43.608209,USB2,insert
user4,2025-09-16 16:26:43.608216,USB3,insert
user2,2025-09-21 11:28:43.608222,USB1,insert
user3,2025-09-20 00:53:43.608229,USB3,insert
user2,2025-09-18 10:26:43.608235,USB2,insert
user2,2025-09-17 08:46:43.608242,USB3,remove
user1,2025-09-18 12:30:43.608248,USB2,insert
user4,2025-09-18 03:34:43.608254,USB1,remove
user2,2025-09-19 03:57:43.608262,USB3,insert
user1,2025-09-19 13:18:43.608271,USB3,remove
user1,2025-09-21 18:57:43.608277,USB3,remove
user3,2025-09-19 15:32:43.608284,USB3,insert
user2,2025-09-15 01:41:43.608290,USB3,insert
user3,2025-09-18 17:31:43.608297,USB3,remove
user3,2025-09-16 19:39:43.608303,USB2,insert
user2,2025-09-21 06:06:43.608310,USB2,remove
user2,2025-09-18 11:38:43.608316,USB1,remove
user1,2025-09-17 13:51:43.608323,USB1,remove
user4,2025-09-16 07:47:43.608329,USB2,insert
user2,2025-09-16 18:46:43.608341,USB3,remove
user2,2025-09-19 20:25:43.608348,USB3,insert
user1,2025-09-17 04:43:43.608356,USB3,remove
user3,2025-09-15 01:44:43.608362,USB3,remove
user1,2025-09-15 09:24:43.608368,USB3,insert
user4,2025-09-17 02:38:43.608374,USB1,remove
user4,2025-09-20 03:38:43.608380,USB2,insert
user1,2025-09-21 02:01:43.608386,USB3,insert
user4,2025-09-20 18:20:43.608391,USB3,remove
user1,2025-09-18 21:46:43.608397,USB2,insert
user2,2025-09-18 00:41:43.608402,USB2,remove
user4,2025-09-18 20:11:43.608408,USB3,insert
user3,2025-09-19 11:24:43.608414,USB3,insert
user4,2025-09-18 04:45:43.608419,USB1,insert
user3,2025-09-21 00:42:43.608425,USB1,insert
user1,2025-09-21 03:37:43.608431,USB2,insert
user3,2025-09-18 10:25:43.608437,USB1,remove
user1,2025-09-21 22:32:43.608442,USB3,insert
user2,2025-09-19 05:49:43.608446,USB2,insert
user1,2025-09-16 09:05:43.608450,USB2,insert
user3,2025-09-18 12:18:43.608461,USB1,remove
user3,2025-09-17 22:26:43.608465,USB1,insert
user3,2025-09-20 15:29:43.608469,USB1,remove
user2,2025-09-18 10:48:43.608474,USB1,insert
user2,2025-09-16 13:38:43.608478,USB2,insert
user3,2025-09-21 22:08:43.608483,USB3,insert
user1,2025-09-18 04:07:43.608487,USB3,remove
user3,2025-09-17 05:08:43.608491,USB2,insert
user4,2025-09-16 06:56:43.608495,USB1,remove
user4,2025-09-15 03:24:43.608499,USB1,insert
user1,2025-09-15 06:46:43.608503,USB1,remove
user1,2025-09-17 16:01:43.608507,USB2,insert
user3,2025-09-17 01:53:43.608514,USB2,remove
user2,2025-09-18 02:34:43.608518,USB3,insert
user3,2025-09-16 22:37:43.608523,USB1,remove
user4,2025-09-17 14:53:43.608527,USB3,remove
user1,2025-09-18 15:45:43.608531,USB2,remove
user4,2025-09-20 19:05:43.608535,USB2,remove
user2,2025-09-18 11:19:43.608539,USB1,insert
user4,2025-09-21 18:51:43.608544,USB3,remove
user2,2025-09-19 21:33:43.608548,USB3,remove
user2,2025-09-16 05:29:43.608552,USB2,insert
user4,2025-09-21 14:44:43.608556,USB3,remove
user2,2025-09-19 12:06:43.608560,USB2,remove
user2,2025-09-21 17:52:43.608565,USB2,remove
user3,2025-09-21 13:20:43.608569,USB3,remove
user1,2025-09-15 16:36:43.608573,USB1,remove
user4,2025-09-21 06:33:43.608578,USB3,remove
user2,2025-09-17 05:08:43.608582,USB2,insert
user1,2025-09-17 11:21:43.608586,USB3,insert
user3,2025-09-16 08:53:43.608590,USB3,insert
user4,2025-09-19 11:33:43.608594,USB2,insert
user4,2025-09-18 19:04:43.608599,USB3,remove
user4,2025-09-21 06:51:43.608603,USB1,remove
user1,2025-09-18 05:31:43.608607,USB1,remove
user4,2025-09-21 15:18:43.608611,USB3,remove
user2,2025-09-16 08:39:43.608618,USB2,remove
user3,2025-09-20 08:15:43.608622,USB1,insert
user4,2025-09-20 12:41:43.608626,USB3,remove
user2,2025-09-20 23:27:43.608631,USB3,remove
user4,2025-09-21 06:08:43.608636,USB2,remove
user4,2025-09-15 12:34:43.608640,USB3,remove
user3,2025-09-18 02:41:43.608644,USB2,remove
user1,2025-09-19 17:29:43.608650,USB3,remove
user2,2025-09-17 15:45:43.608654,USB3,remove
user3,2025-09-15 20:59:43.608659,USB1,insert
user2,2025-09-17 23:03:43.608663,USB1,remove
user1,2025-09-21 02:13:43.608667,USB1,insert
user3,2025-09-17 12:18:43.608671,USB2,insert
user4,2025-09-16 10:16:43.608675,USB3,remove
user1,2025-09-15 07:19:43.608680,USB2,remove
user2,2025-09-19 10:06:43.608684,USB3,insert
user3,2025-09-19 12:08:43.608689,USB3,insert
user1,2025-09-15 01:43:43.608693,USB1,remove
user3,2025-09-20 10:28:43.608697,USB3,remove
user4,2025-09-21 20:15:43.608704,USB3,insert
user2,2025-09-21 13:57:43.608710,USB1,remove
user4,2025-09-21 10:31:43.608715,USB1,insert
user4,2025-09-17 07:01:43.608722,USB1,remove
user2,2025-09-20 09:03:43.608728,USB3,insert
user2,2025-09-20 22:39:43.608734,USB2,insert
user4,2025-09-20 22:59:43.608739,USB1,remove
user2,2025-09-18 01:43:43.608743,USB2,insert
user4,2025-09-16 00:34:43.608750,USB3,remove
user3,2025-09-16 06:04:43.608754,USB3,insert
user2,2025-09-17 17:55:43.608759,USB3,insert
user3,2025-09-15 08:55:43.608763,USB3,insert
user1,2025-09-18 06:46:43.608767,USB3,remove
user4,2025-09-17 15:31:43.608771,USB2,insert
user1,2025-09-18 10:48:43.608776,USB1,remove
user3,2025-09-19 05:06:43.608781,USB2,remove
user4,2025-09-20 15:41:43.608787,USB2,insert
user3,2025-09-18 00:37:43.608792,USB3,remove
user4,2025-09-16 00:39:43.608798,USB3,insert
user1,2025-09-16 01:05:43.608802,USB3,remove
user3,2025-09-18 22:25:43.608809,USB3,remove
user1,2025-09-18 21:29:43.608813,USB1,remove
user3,2025-09-16 03:58:43.608817,USB2,remove
user2,2025-09-16 18:12:43.608822,USB1,remove
user2,2025-09-15 04:08:43.608826,USB2,insert
user1,2025-09-15 03:05:43.608830,USB2,remove
user4,2025-09-17 15:28:43.608835,USB2,remove
user2,2025-09-21 04:53:43.608839,USB1,insert
user4,2025-09-20 09:15:43.608844,USB1,remove
user3,2025-09-19 07:47:43.608848,USB1,insert
user4,2025-09-16 21:01:43.608852,USB2,remove
user3,2025-09-19 05:21:43.608857,USB2,remove
user4,2025-09-21 20:08:43.608861,USB2,remove
user3,2025-09-16 08:46:43.608869,USB3,insert
user2,2025-09-21 09:24:43.608875,USB1,insert
user1,2025-09-21 07:27:43.608881,USB2,remove
user3,2025-09-19 13:40:43.608886,USB3,insert
user3,2025-09-15 02:16:43.608893,USB2,insert
user1,2025-09-18 17:22:43.608902,USB1,insert
user1,2025-09-16 03:42:43.608908,USB2,remove
user1,2025-09-19 01:23:43.608915,USB3,insert
user3,2025-09-18 04:52:43.608922,USB3,insert
user3,2025-09-15 16:59:43.608928,USB1,remove
user2,2025-09-20 13:29:43.608934,USB3,remove
user4,2025-09-16 05:17:43.608940,USB1,insert
user3,2025-09-19 09:19:43.608947,USB3,insert
user3,2025-09-19 10:49:43.608955,USB2,remove
user2,2025-09-17 15:07:43.608963,USB2,remove
user4,2025-09-20 05:16:43.608970,USB1,remove
user1,2025-09-16 20:59:43.608976,USB1,remove
user2,2025-09-21 14:54:43.608983,USB1,remove
user1,2025-09-21 19:04:43.608989,USB2,insert
user2,2025-09-15 15:24:43.608999,USB1,remove
user4,2025-09-21 22:25:43.609006,USB3,remove
user4,2025-09-20 11:28:43.609013,USB1,remove
user3,2025-09-19 15:27:43.609020,USB1,insert
user3,2025-09-15 06:50:43.609026,USB1,insert
user4,2025-09-19 20:10:43.609033,USB1,insert
user1,2025-09-16 13:22:43.609039,USB1,insert
user3,2025-09-17 23:59:43.609044,USB1,remove
user3,2025-09-21 04:29:43.609050,USB3,remove
user2,2025-09-16 17:04:43.609056,USB3,insert
user4,2025-09-17 23:53:43.609064,USB3,insert
user1,2025-09-18 06:54:43.609076,USB1,remove
user3,2025-09-20 08:33:43.609083,USB2,insert
user4,2025-09-19 11:15:43.609093,USB2,insert
user3,2025-09-21 04:03:43.609100,USB2,insert
user2,2025-09-16 16:45:43.609107,USB3,remove
user3,2025-09-17 08:47:43.609113,USB3,remove
user2,2025-09-19 16:41:43.609120,USB1,remove
user4,2025-09-16 20:47:43.609127,USB3,remove
user2,2025-09-18 06:52:43.609134,USB2,remove
user3,2025-09-21 08:10:43.609142,USB1,remove
user2,2025-09-16 18:46:43.609148,USB3,insert
user3,2025-09-20 06:34:43.609157,USB1,insert
user1,2025-09-21 18:25:43.609163,USB3,insert
user2,2025-09-16 03:38:43.609168,USB1,remove
user4,2025-09-21 08:54:43.609174,USB2,remove
user2,2025-09-16 16:02:43.609180,USB1,insert
user2,2025-09-18 05:46:43.609186,USB2,remove
user4,2025-09-17 14:09:43.609192,USB2,insert
user2,2025-09-18 11:00:43.609199,USB3,remove
user1,2025-09-15 23:20:43.609206,USB2,remove
user1,2025-09-20 10:40:43.609212,USB3,insert
user2,2025-09-16 02:03:43.609221,USB1,insert
user1,2025-09-18 22:31:43.609228,USB1,remove
user1,2025-09-19 15:59:43.609235,USB3,insert
user3,2025-09-16 01:39:43.609242,USB2,remove
user3,2025-09-19 13:56:43.609249,USB1,remove
user2,2025-09-18 04:08:43.609255,USB1,insert
user2,2025-09-16 18:07:43.609263,USB2,insert
user3,2025-09-20 09:56:43.609269,USB3,insert
user3,2025-09-15 23:29:43.609276,USB2,insert
user1,2025-09-20 16:37:43.609282,USB1,remove
user4,2025-09-17 19:42:43.609288,USB3,remove
user3,2025-09-16 06:06:43.609294,USB2,insert
user1,2025-09-15 12:09:43.609300,USB3,remove
user1,2025-09-21 20:51:43.609306,USB2,insert
user1,2025-09-16 05:31:43.609312,USB2,remove
user2,2025-09-21 06:54:43.609319,USB1,remove
user3,2025-09-16 15:26:43.609325,USB2,remove
user3,2025-09-15 11:13:43.609335,USB3,insert
user4,2025-09-18 20:18:43.609342,USB3,remove
user4,2025-09-19 13:45:43.609348,USB2,insert
user1,2025-09-15 02:58:43.609355,USB2,insert
user2,2025-09-17 05:16:43.609362,USB1,remove
user3,2025-09-21 16:30:43.609369,USB1,remove
user1,2025-09-19 12:31:43.609375,USB1,remove
user1,2025-09-16 15:58:43.609382,USB3,insert
user3,2025-09-16 05:15:43.609388,USB2,remove
user3,2025-09-15 21:47:43.609396,USB2,remove
user3,2025-09-19 21:29:43.609402,USB2,insert
user4,2025-09-19 09:26:43.609409,USB2,remove
user4,2025-09-16 15:43:43.609416,USB2,insert
user1,2025-09-18 21:15:43.609422,USB3,insert
user2,2025-09-21 14:08:43.609433,USB1,insert
user2,2025-09-16 16:41:43.609439,USB1,insert
user3,2025-09-21 13:58:43.609446,USB3,remove
user4,2025-09-16 23:10:43.609452,USB3,remove
user1,2025-09-17 12:10:43.609458,USB1,remove
user2,2025-09-15 08:32:43.609464,USB2,remove
user2,2025-09-15 13:06:43.609470,USB2,insert
user2,2025-09-15 03:37:43.609476,USB3,remove
user4,2025-09-15 02:05:43.609484,USB2,remove
user4,2025-09-16 02:03:43.609490,USB2,remove
user1,2025-09-19 10:06:43.609496,USB2,insert
user1,2025-09-19 01:33:43.609503,USB1,remove
user1,2025-09-16 13:35:43.609509,USB1,remove
user1,2025-09-16 20:18:43.609515,USB3,insert
user4,2025-09-18 16:19:43.609521,USB1,insert
user2,2025-09-17 09:13:43.609527,USB1,insert
user1,2025-09-15 11:20:43.609533,USB1,insert
user4,2025-09-21 06:32:43.609539,USB1,insert
user4,2025-09-19 21:41:43.609553,USB1,remove
user2,2025-09-18 12:48:43.609561,USB1,insert
user4,2025-09-16 08:33:43.609567,USB3,insert
user1,2025-09-18 15:08:43.609575,USB2,insert
user2,2025-09-19 13:12:43.609582,USB1,remove
user2,2025-09-17 00:52:43.609589,USB1,insert
user1,2025-09-17 00:07:43.609595,USB1,insert
user1,2025-09-16 06:30:43.609601,USB3,insert
user3,2025-09-18 20:21:43.609607,USB1,insert
user2,2025-09-15 00:48:43.609614,USB1,remove
user1,2025-09-19 02:37:43.609620,USB1,insert
user4,2025-09-19 21:12:43.609626,USB1,remove
user2,2025-09-18 21:27:43.609632,USB1,remove
user2,2025-09-21 03:35:43.609637,USB1,insert
user2,2025-09-15 18:17:43.609648,USB1,remove
user4,2025-09-21 21:10:43.609655,USB1,insert
user3,2025-09-20 09:36:43.609661,USB1,remove
user3,2025-09-20 09:05:43.609670,USB3,remove
user1,2025-09-16 23:47:43.609677,USB2,remove
user2,2025-09-21 05:02:43.609683,USB3,insert
user2,2025-09-19 18:31:43.609689,USB2,insert
user2,2025-09-17 21:43:43.609696,USB2,remove
user3,2025-09-18 20:39:43.609703,USB2,insert
user3,2025-09-15 02:50:43.609709,USB2,insert
user1,2025-09-19 13:45:43.609717,USB1,remove
user1,2025-09-18 00:09:43.609723,USB2,remove
user1,2025-09-19 02:55:43.609729,USB2,remove
user2,2025-09-17 15:43:43.609735,USB1,remove
user3,2025-09-16 19:18:43.609743,USB2,remove
user3,2025-09-18 22:03:43.609750,USB3,insert
user2,2025-09-19 02:52:43.609756,USB1,remove
user1,2025-09-15 23:03:43.609762,USB3,remove
user4,2025-09-21 18:57:43.609768,USB1,remove
user1,2025-09-17 23:58:43.609775,USB3,remove
user4,2025-09-15 19:52:43.609781,USB1,insert
user4,2025-09-17 19:27:43.609788,USB1,insert
user1,2025-09-18 00:29:43.609795,USB3,remove
user1,2025-09-16 17:45:43.609801,USB2,remove
user4,2025-09-19 07:27:43.609808,USB1,insert
user4,2025-09-18 13:45:43.609814,USB2,insert
user3,2025-09-16 04:19:43.609820,USB1,insert
user3,2025-09-15 05:26:43.609827,USB3,insert
user3,2025-09-18 13:54:43.609834,USB3,remove
user3,2025-09-18 21:56:43.609840,USB3,insert
user1,2025-09-20 07:11:43.609847,USB1,remove
user2,2025-09-21 17:50:43.609853,USB1,remove
user4,2025-09-18 17:52:43.609870,USB2,insert
user3,2025-09-15 22:49:43.609877,USB3,insert
user2,2025-09-20 17:17:43.609884,USB3,remove
user2,2025-09-21 10:18:43.609889,USB1,remove
user2,2025-09-15 05:07:43.609896,USB1,insert
user1,2025-09-21 13:42:43.609902,USB1,insert
user3,2025-09-17 08:31:43.609908,USB3,insert
user3,2025-09-17 20:36:43.609914,USB2,insert
user3,2025-09-15 03:36:43.609921,USB2,insert
user2,2025-09-15 11:23:43.609927,USB3,insert
user3,2025-09-19 14:34:43.609933,USB2,remove
user3,2025-09-20 22:31:43.609939,USB1,insert
user3,2025-09-15 11:37:43.609945,USB2,remove
user1,2025-09-18 12:42:43.609952,USB3,insert
user3,2025-09-17 01:35:43.609958,USB2,insert
user2,2025-09-15 10:00:43.609964,USB3,insert
user1,2025-09-17 06:50:43.609971,USB1,insert
user2,2025-09-20 07:31:43.609976,USB1,insert
user4,2025-09-17 23:11:43.609983,USB3,insert
user1,2025-09-18 08:40:43.609989,USB2,insert
user4,2025-09-16 17:28:43.609996,USB2,insert
user4,2025-09-18 05:56:43.610006,USB3,insert
user4,2025-09-16 19:34:43.610012,USB3,insert
user3,2025-09-17 15:42:43.610018,USB2,remove
user3,2025-09-21 13:08:43.610025,USB1,insert
user4,2025-09-15 19:22:43.610031,USB2,remove
user4,2025-09-21 10:03:43.610037,USB2,insert
user1,2025-09-16 14:05:43.610044,USB3,insert
user1,2025-09-19 23:19:43.610050,USB1,remove
user2,2025-09-17 14:41:43.610055,USB1,insert
user2,2025-09-18 13:24:43.610061,USB1,remove
user4,2025-09-16 07:38:43.610068,USB2,remove
user4,2025-09-17 15:39:43.610077,USB3,remove
user4,2025-09-19 17:41:43.610084,USB2,remove
user4,2025-09-20 01:26:43.610090,USB2,insert
user2,2025-09-18 09:44:43.610096,USB2,remove
user4,2025-09-19 19:25:43.610103,USB2,remove
user2,2025-09-18 13:45:43.610109,USB3,insert
user1,2025-09-21 08:57:43.610116,USB3,insert
user4,2025-09-20 02:28:43.610122,USB1,insert
user3,2025-09-16 05:32:43.610128,USB3,insert
user3,2025-09-20 05:20:43.610135,USB3,insert
user4,2025-09-21 01:44:43.610142,USB2,insert
user3,2025-09-17 11:01:43.610148,USB2,insert
user3,2025-09-18 05:56:43.610153,USB1,remove
user4,2025-09-19 03:36:43.610160,USB3,remove
user4,2025-09-18 05:08:43.610167,USB2,remove
user4,2025-09-21 22:18:43.610173,USB1,insert
user4,2025-09-21 02:16:43.610179,USB3,insert
user4,2025-09-18 14:44:43.610185,USB3,insert
user2,2025-09-21 05:56:43.610192,USB1,remove
user2,2025-09-16 16:00:43.610198,USB1,remove
user3,2025-09-18 17:59:43.610204,USB2,remove
user4,2025-09-16 01:21:43.610210,USB3,insert
user1,2025-09-20 14:55:43.610217,USB1,insert
user1,2025-09-15 08:13:43.610223,USB1,insert
user1,2025-09-16 15:07:43.610232,USB3,remove
user2,2025-09-16 09:22:43.610239,USB3,remove
user3,2025-09-20 11:37:43.610246,USB1,insert
user1,2025-09-16 20:50:43.610252,USB2,insert
user2,2025-09-17 21:31:43.610258,USB1,remove
user4,2025-09-16 12:38:43.610266,USB3,insert
user2,2025-09-20 11:28:43.610272,USB3,remove
user2,2025-09-15 05:50:43.610282,USB3,insert
user4,2025-09-15 00:55:43.610288,USB1,remove
user1,2025-09-15 23:36:43.610294,USB2,remove
user1,2025-09-21 22:29:43.610306,USB2,remove
user2,2025-09-15 17:17:43.610312,USB2,remove
user2,2025-09-17 01:18:43.610319,USB2,remove
user2,2025-09-17 03:51:43.610325,USB3,remove
user1,2025-09-21 10:05:43.610331,USB2,insert
user4,2025-09-21 08:08:43.610337,USB1,insert
user2,2025-09-20 07:47:43.610343,USB1,insert
user3,2025-09-21 05:00:43.610350,USB2,insert
user4,2025-09-19 06:23:43.610356,USB1,remove
user4,2025-09-15 00:39:43.610362,USB2,remove
user2,2025-09-17 04:04:43.610368,USB3,remove
user1,2025-09-18 16:59:43.610374,USB2,remove
user2,2025-09-17 14:54:43.610381,USB3,insert
user1,2025-09-19 01:23:43.610388,USB1,insert
user3,2025-09-15 04:28:43.610394,USB2,insert
user1,2025-09-16 16:26:43.610399,USB1,insert
user4,2025-09-17 11:23:43.610405,USB2,insert
user4,2025-09-16 21:40:43.610412,USB3,remove
user2,2025-09-15 15:27:43.610422,USB3,insert
user3,2025-09-18 12:07:43.610427,USB3,insert
user1,2025-09-17 03:23:43.610433,USB3,remove
user2,2025-09-19 01:59:43.610438,USB1,remove
user2,2025-09-18 15:31:43.610444,USB3,remove
user4,2025-09-15 22:17:43.610450,USB3,insert
user3,2025-09-16 23:58:43.610456,USB3,remove
user1,2025-09-18 19:10:43.610467,USB2,insert
user1,2025-09-15 05:26:43.610473,USB2,insert
